0,45,196,0,0,19,0.117,
0,46,91,0,0,18,0.1229,
1,45,-98,0,0,0,0.0249,
1,46,-109,0,0,-2,0.0225,
0,45,-272,0,0,2,-0.0732,
0,46,-273,0,0,1,-0.097,
0,45,-507,0,0,-4,0.0668,
0,46,-498,0,0,-3,0.0669,
1,45,-97,0,0,-2,0.0948,
1,46,-85,0,0,-2,0.0835,
1,45,-155,0,0,-15,-0.0952,
1,46,-147,0,0,-15,-0.1156,
1,45,-106,0,0,4,0.0883,
1,46,-106,0,0,4,0.0883,
1,45,165,0,0,5,0.1605,
1,46,166,0,0,5,0.1675,
1,45,195,0,0,-1,-0.0304,
1,46,-213,0,0,-1,-0.0366,
1,45,-254,0,0,6,0.0911,
1,46,-152,0,0,6,0.0867,
0,45,-124,0,0,13,0.1737,
0,46,-131,0,0,13,0.1965,
0,45,-666,0,0,-12,-0.0605,
0,46,-691,0,0,-11,-0.0308,
1,45,102,0,0,17,0.1291,
1,46,-418,0,0,17,0.127,
1,45,396,0,0,-12,-0.1464,
1,46,405,0,0,-12,-0.1464,
0,45,-578,0,0,26,0.1725,
0,46,-468,0,0,27,0.1795,
1,45,-226,0,0,-13,-0.1247,
1,46,-234,0,0,-13,-0.1282,
1,45,-359,0,0,-17,-0.3575,
1,46,-370,0,0,-17,-0.3559,
0,45,-174,0,0,6,-0.0053,
0,46,-174,0,0,6,-0.0049,
1,45,-24,0,0,3,0.0742,
1,46,-29,0,0,3,0.0742,
1,45,-268,0,0,-27,-0.0694,
1,46,-264,0,0,-27,-0.0702,
1,45,-690,0,0,-18,-0.2633,
1,46,-796,0,0,-19,-0.261,
0,45,148,0,0,4,0.0592,
0,46,140,0,0,2,0.0472,
0,45,65,0,0,8,0.1065,
0,46,57,0,0,8,0.1065,
0,45,200,0,0,12,0.1187,
0,46,108,0,0,12,0.1221,
1,45,-60,0,0,4,-0.1908,
1,46,-55,0,0,4,-0.1908,
0,45,135,0,0,-2,-0.0721,
0,46,122,0,0,-3,-0.0749,
1,45,72,0,0,1,-0.1402,
1,46,82,0,0,0,-0.1384,
0,45,188,0,0,0,-0.0482,
0,46,164,0,0,0,-0.0644,
1,45,8,0,0,1,-0.2206,
1,46,-8,0,0,-3,-0.2322,
1,45,-263,0,0,-2,0.1835,
1,46,-282,0,0,-4,0.1842,
0,45,-906,0,0,16,0.1954,
0,46,-808,0,0,17,0.194,
0,45,427,0,0,-11,-0.0267,
0,46,435,0,0,-11,-0.0241,
1,45,226,0,0,13,0.0783,
1,46,234,0,0,13,0.0842,
1,45,268,0,0,-13,-0.1208,
1,46,275,0,0,-16,-0.1444,
0,45,-19,0,0,11,0.0987,
0,46,-19,0,0,11,0.1025,
0,45,-540,0,0,-1,-0.0138,
0,46,-538,0,0,-2,-0.0095,
0,45,-281,0,0,5,0.0084,
0,46,-270,0,0,7,0.0061,
0,45,480,0,0,10,0.0489,
0,46,360,0,0,10,0.0489,
1,45,-224,0,0,-5,-0.0504,
1,46,-224,0,0,-7,-0.0816,
1,45,-566,0,0,-2,-0.0299,
1,46,-574,0,0,-2,-0.0283,
0,45,-453,0,0,2,0.0102,
0,46,-327,0,0,3,0.0092,
0,45,184,0,0,-4,0.0413,
0,46,192,0,0,-3,0.0274,
0,45,-115,0,0,-3,0.1206,
0,46,-93,0,0,-5,0.1114,
1,45,403,0,0,10,0.0064,
1,46,299,0,0,10,0.0184,
1,45,187,0,0,12,-0.0612,
1,46,186,0,0,12,-0.0578,
0,45,-2,0,0,-24,-0.2168,
0,46,-136,0,0,-23,-0.2204,
1,45,-3,0,0,0,0.0046,
1,46,-15,0,0,-2,-0.0322,
1,45,-260,0,0,2,0.0142,
1,46,-252,0,0,2,0.0105,
1,45,-92,0,0,8,0.0929,
1,46,-95,0,0,5,0.0742,
0,45,-361,0,0,-6,-0.0848,
0,46,-472,0,0,-6,-0.0922,
1,45,-466,0,0,0,0.094,
1,46,-450,0,0,2,0.0947,
1,45,-71,0,0,-14,-0.1665,
1,46,54,0,0,-17,-0.2018,
0,45,317,0,0,-3,-0.0619,
0,46,209,0,0,-3,-0.0581,
1,45,-45,0,0,-10,-0.2023,
1,46,-256,0,0,-13,-0.2166,
1,45,45,0,0,-10,-0.0111,
1,46,58,0,0,-11,0.0018,
1,45,-263,0,0,-15,-0.1347,
1,46,-303,0,0,-21,-0.1577,
1,45,525,0,0,10,-0.1972,
